name_uk,name_en,place,oblast,lat,lon,osm_id,osm_type
Червоний Лиман,Chervonyi Lyman,village,Харківська,49.10614,36.806259,3560180,relation
Грушуваха,Hrushuvakha,village,Харківська,49.114227,36.89518,3560181,relation
Федорівка,Fedorivka,village,Харківська,49.079271,36.690087,3560182,relation
Мечебилове,Mechebylove,village,Харківська,49.064372,36.690039,3560183,relation
Велика Комишуваха,Velyka Komyshuvakha,village,Харківська,49.104799,36.989624,3560184,relation
Близнюки,Blyzniuky,town,Харківська,48.853095,36.551573,3560185,relation
Батюшки,Batiushky,village,Харківська,48.868844,36.53317,3560187,relation
Острівщина,,village,Харківська,48.868382,36.637527,3560188,relation
Леб’яже,Lebiazhe,village,Харківська,49.802089,36.903449,3560211,relation
Базаліївка,Bazaliivka,village,Харківська,49.830869,36.988918,3560212,relation
Пушкарне,,village,Харківська,49.790433,36.876608,3560213,relation
Таганка,,village,Харківська,49.813268,36.880834,3560214,relation
Коробчине,Korobchyne,village,Харківська,49.777818,36.812341,3560215,relation
Миколаївка,,village,Харківська,49.748329,36.933831,3560216,relation
Пролісне,Prolisne,town,Харківська,49.714228,36.932116,3560220,relation
Гаврилівка,Havrylivka,village,Харківська,49.713954,36.965702,3560221,relation
Дослідне,,village,Харківська,49.725672,36.929516,3560222,relation
Залізничне,Zaliznychne,village,Харківська,49.728002,36.865991,3560223,relation
Мосьпанове,Mospanove,village,Харківська,49.639801,36.74474,3560224,relation
Степове,Stepove,village,Харківська,49.655467,36.823607,3560225,relation
Іванівка,,village,Харківська,49.634554,36.904994,3560226,relation
Михайлівка,,village,Харківська,49.661182,36.917867,3560227,relation
Вишневе,Vyshneve,village,Харківська,50.102473,36.973764,3560228,relation
Куп’янськ,Kupiansk,town,Харківська,49.710002,37.61264,3592314,relation
Люботин,Liubotyn,town,Харківська,49.946205,35.929712,3674156,relation
Лиманівка,,town,Харківська,48.949013,36.274986,3674157,relation
Буряківка,,village,Харківська,50.07896,37.394778,3961805,relation
Худоярове,,village,Харківська,49.719332,37.003686,4602801,relation
Костів,,village,Харківська,49.86558,35.634686,5209989,relation
Семківка,,village,Харківська,49.881153,35.648847,5212807,relation
Колодківка,,village,Харківська,49.875287,35.655685,5212810,relation
Одноробівка,Odnorobivka,village,Харківська,50.360897,35.915547,5447019,relation
Федорівка,Fedorivka,village,Харківська,48.798515,36.96803,5568181,relation
Куп’янськ-Вузловий,Kupiansk-Vuzlovyi,town,Харківська,49.660136,37.635474,7326304,relation
Українське,Ukrainske,village,Харківська,48.895216,36.2657,7339152,relation
Симинівка,,village,Харківська,50.214439,36.892945,7705279,relation
Михайлівка,Mykhailivka,village,Харківська,50.075094,36.53004,7723248,relation
Наукове,,village,Харківська,49.858927,36.090049,8166396,relation
Бурівка,,village,Харківська,49.915751,35.741733,8839940,relation
Шелестове,,village,Харківська,49.858116,35.211523,8842835,relation
Докучаєвське,Dokuchaievske,village,Харківська,49.894521,36.440001,8864078,relation
Радьківка,,village,Харківська,49.74961,37.590397,9240254,relation
Новоплатонівка,,village,Харківська,49.429447,37.645728,9248215,relation
Гороховатка,Horokhovatka,village,Харківська,49.343218,37.521463,9249719,relation
Бахтин,,village,Харківська,49.321843,37.529486,9249915,relation
Підвисоке,,village,Харківська,49.387663,37.445026,9250997,relation
Пильна,,village,Харківська,50.286598,36.520566,9316614,relation
Васюкове,,village,Харківська,48.766845,36.340873,9381568,relation
Нижня Озеряна,,village,Харківська,49.814725,36.017706,9582992,relation
Дерегівка,,village,Харківська,49.639714,35.780036,9583112,relation
Лихове,,village,Харківська,49.661886,35.746054,9584779,relation
Станичне,,village,Харківська,49.643931,35.720305,9588675,relation
Розсохувате,,village,Харківська,49.460919,37.442058,9723367,relation
Вільне,,village,Харківська,49.223572,35.78252,10228147,relation
Буди,,town,Харківська,49.89302,36.020382,10615296,relation
Гоптівка,,village,Харківська,50.282753,36.269326,10619262,relation
Кудіївка,,village,Харківська,50.291949,36.260895,10619387,relation
Новий Коротич,,village,Харківська,49.956833,36.008323,10623677,relation
Коротич,Korotych,town,Харківська,49.946783,36.039975,10623678,relation
Кринички,,village,Харківська,49.760299,35.973454,10669888,relation
Раківка,,village,Харківська,49.565699,35.62271,10932018,relation
Піщанка,Pishchanka,village,Харківська,49.392073,35.435894,11078001,relation
Байрак,,village,Харківська,49.416133,36.835984,11154258,relation
Пришиб,Pryshyb,village,Харківська,49.514838,36.75408,11154259,relation
Серафимівка,Serafymivka,village,Харківська,49.421076,36.574886,11154260,relation
Асіївка,,village,Харківська,49.365971,36.686574,11154746,relation
Бородоярське,,village,Харківська,49.43304,36.951931,11154747,relation
Нова Гусарівка,,village,Харківська,49.394076,36.870978,11154748,relation
Слобожанське,,village,Харківська,49.369986,36.579321,11154749,relation
Покровське,,village,Харківська,49.532966,36.710932,11154750,relation
Щурівка,,village,Харківська,49.395926,36.932239,11154839,relation
Вільхуватка,,village,Харківська,49.419621,36.939026,11155507,relation
Стара Семенівка,Stara Semenivka,village,Харківська,49.094198,36.749537,11155625,relation
Червоне,Chervone,village,Харківська,49.000458,37.003961,11155626,relation
Андріївка,Andriivka,village,Харківська,48.716483,36.312894,11155954,relation
Бурбулатове,Burbulatove,village,Харківська,48.819167,36.640605,11155956,relation
Валер’янівка,,village,Харківська,48.90699,36.654684,11155957,relation
Варварівка,Varvarivka,village,Харківська,48.635606,36.576616,11155958,relation
Верхньоводяне,Verkhnovodiane,village,Харківська,48.756572,36.211004,11155959,relation
Верхня Самара,Verkhnia Samara,village,Харківська,48.642291,36.627233,11155960,relation
Веселе,Vesele,village,Харківська,48.621243,36.599539,11155961,relation
Вільне Друге,Vilne Druhe,village,Харківська,48.844501,36.58185,11155963,relation
Водолазьке,Vodolazke,village,Харківська,48.745402,36.445833,11155964,relation
Водяне,Vodiane,village,Харківська,48.806761,36.520065,11155965,relation
Водяне,Vodiane,village,Харківська,48.729765,36.410212,11155966,relation
Ганнівка,Hannivka,village,Харківська,48.70183,36.593819,11155967,relation
Далеке,Daleke,village,Харківська,48.572945,36.330585,11155968,relation
